"2014-02-03";"13:00:40";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:Depth";"1:qP";"1:qN";"1:NPQ"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2013-09-05";"12:14:09";"SLCS";"";"Light Curve start ";""
"2013-09-05";"12:14:09";"REG1";"";"#1: alpha: 0.262, ETRm: 2.737, Ek: 10.458   ( beta: 0.042, ETRmPot: 4.361 ) ";""
"2013-09-05";"12:14:09";"REG2";"";"#1: alpha: 0.670, ETRm: 1.743, Ek: 2.601 ";""
"2013-09-05";"12:14:10";"FO";"144";"197";"834";"0";"13.0";"0.764";"0.0";"-";"- 5.2";"-";"-";"-"
"2013-09-05";"12:14:20";"F";"145";"568";"833";"19";"13.0";"0.318";"2.5";"~197";"- 5.2";"0.417";"0.002";"0.001"
"2013-09-05";"12:14:30";"F";"146";"679";"817";"38";"13.0";"0.169";"2.7";"~196";"- 5.2";"0.222";"0.025";"0.021"
"2013-09-05";"12:14:40";"F";"147";"723";"800";"58";"13.0";"0.096";"2.3";"~195";"- 5.2";"0.127";"0.050";"0.043"
"2013-09-05";"12:14:50";"F";"148";"736";"780";"86";"13.0";"0.056";"2.0";"~194";"- 5.2";"0.075";"0.080";"0.069"
"2013-09-05";"12:15:00";"F";"149";"731";"754";"117";"13.0";"0.031";"1.5";"~192";"- 5.2";"0.041";"0.118";"0.106"
"2013-09-05";"12:15:10";"F";"150";"711";"720";"170";"13.0";"0.013";"0.9";"~190";"- 5.2";"0.017";"0.168";"0.158"
"2013-09-05";"12:15:19";"F";"151";"675";"677";"228";"13.0";"0.003";"0.3";"~187";"- 5.2";"0.004";"0.231";"0.232"
"2013-09-05";"12:15:29";"F";"152";"631";"628";"337";"13.0";"-";"-";"-";"- 5.2";"-";"-";"-"
"2013-09-05";"12:15:29";"SLCE";"";"Light Curve end ";""
"2013-09-05";"12:17:59";"SLCS";"";"Light Curve start ";""
"2013-09-05";"12:17:59";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:17:59";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:18:00";"FO";"153";"346";"1101";"0";"13.0";"0.686";"0.0";"-";"- 5.5";"-";"-";"-"
"2013-09-05";"12:18:10";"F";"154";"996";"1094";"19";"13.0";"0.090";"0.7";"~345";"- 5.5";"0.131";"0.008";"0.006"
"2013-09-05";"12:18:20";"F";"155";"1013";"1049";"38";"13.0";"0.034";"0.5";"~341";"- 5.5";"0.051";"0.062";"0.050"
"2013-09-05";"12:18:29";"F";"156";"990";"1003";"58";"13.0";"0.013";"0.3";"~336";"- 5.5";"0.019";"0.117";"0.098"
"2013-09-05";"12:18:39";"F";"157";"963";"967";"86";"13.0";"0.004";"0.1";"~332";"- 5.5";"0.006";"0.159";"0.139"
"2013-09-05";"12:18:49";"F";"158";"928";"927";"117";"13.0";"-";"-";"-";"- 5.5";"-";"-";"-"
"2013-09-05";"12:18:59";"F";"159";"896";"893";"170";"13.0";"-";"-";"-";"- 5.4";"-";"-";"-"
"2013-09-05";"12:19:09";"F";"160";"862";"860";"228";"13.0";"-";"-";"-";"- 5.5";"-";"-";"-"
"2013-09-05";"12:19:19";"F";"161";"839";"835";"337";"13.0";"-";"-";"-";"- 5.5";"-";"-";"-"
"2013-09-05";"12:19:19";"SLCE";"";"Light Curve end ";""
"2013-09-05";"12:21:45";"SLCS";"";"Light Curve start ";""
"2013-09-05";"12:21:45";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:21:45";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:21:46";"FO";"162";"180";"715";"0";"13.0";"0.748";"0.0";"-";"- 4.9";"-";"-";"-"
"2013-09-05";"12:21:54";"F";"163";"496";"716";"19";"13.0";"0.307";"2.4";"~180";"- 4.9";"0.410";"- 0.002";"- 0.001"
"2013-09-05";"12:22:04";"F";"164";"612";"702";"38";"13.0";"0.128";"2.0";"~179";"- 4.9";"0.172";"0.022";"0.019"
"2013-09-05";"12:22:14";"F";"165";"641";"687";"58";"13.0";"0.067";"1.6";"~178";"- 4.9";"0.090";"0.049";"0.041"
"2013-09-05";"12:22:24";"F";"166";"649";"674";"86";"15.0";"0.037";"1.3";"~177";"- 4.9";"0.050";"0.071";"0.061"
"2013-09-05";"12:22:34";"F";"167";"659";"675";"117";"13.0";"0.024";"1.2";"~177";"- 4.9";"0.032";"0.069";"0.059"
"2013-09-05";"12:22:44";"F";"168";"655";"660";"170";"13.0";"0.008";"0.6";"~176";"- 4.9";"0.010";"0.095";"0.083"
"2013-09-05";"12:22:54";"F";"169";"643";"644";"228";"13.0";"0.002";"0.2";"~175";"- 4.9";"0.002";"0.123";"0.110"
"2013-09-05";"12:23:03";"F";"170";"625";"625";"337";"13.0";"0.000";"0.0";"~174";"- 4.9";"0.000";"0.157";"0.144"
"2013-09-05";"12:23:03";"SLCE";"";"Light Curve end ";""
"2013-09-05";"12:25:39";"SLCS";"";"Light Curve start ";""
"2013-09-05";"12:25:39";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:25:39";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"12:25:40";"FO";"171";"204";"916";"0";"13.0";"0.777";"0.0";"-";"- 5.4";"-";"-";"-"
"2013-09-05";"12:25:50";"F";"172";"598";"918";"19";"13.0";"0.349";"2.8";"~204";"- 5.4";"0.448";"- 0.003";"- 0.002"
"2013-09-05";"12:26:00";"F";"173";"778";"908";"38";"13.0";"0.143";"2.3";"~204";"- 5.4";"0.185";"0.011";"0.009"
"2013-09-05";"12:26:09";"F";"174";"827";"894";"58";"13.0";"0.075";"1.8";"~203";"- 5.4";"0.097";"0.029";"0.025"
"2013-09-05";"12:26:19";"F";"175";"844";"882";"86";"13.0";"0.043";"1.6";"~202";"- 5.4";"0.056";"0.045";"0.039"
"2013-09-05";"12:26:29";"F";"176";"847";"873";"117";"13.0";"0.030";"1.5";"~202";"- 5.4";"0.039";"0.058";"0.049"
"2013-09-05";"12:26:39";"F";"177";"847";"859";"170";"13.0";"0.014";"1.0";"~201";"- 5.4";"0.018";"0.076";"0.066"
"2013-09-05";"12:26:49";"F";"178";"839";"844";"228";"13.0";"0.006";"0.6";"~200";"- 5.4";"0.008";"0.096";"0.085"
"2013-09-05";"12:26:59";"F";"179";"827";"826";"337";"13.0";"-";"-";"-";"- 5.4";"-";"-";"-"
"2013-09-05";"12:26:59";"SLCE";"";"Light Curve end ";""
"2013-09-05";"13:52:33";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=6;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-05";"13:52:33";"SLCS";"";"Light Curve start ";""
"2013-09-05";"13:52:33";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:52:33";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:52:34";"FO";"181";"171";"678";"0";"13.0";"0.748";"0.0";"-";"- 5.9";"-";"-";"-"
"2013-09-05";"13:52:44";"F";"182";"427";"691";"19";"13.0";"0.382";"3.0";"~172";"- 5.8";"0.509";"- 0.024";"- 0.019"
"2013-09-05";"13:52:54";"F";"183";"573";"681";"38";"13.0";"0.159";"2.5";"~171";"- 5.8";"0.212";"- 0.006";"- 0.004"
"2013-09-05";"13:53:04";"F";"184";"612";"666";"58";"13.0";"0.081";"2.0";"~170";"- 5.8";"0.109";"0.022";"0.018"
"2013-09-05";"13:53:13";"F";"185";"622";"650";"86";"13.0";"0.043";"1.6";"~169";"- 5.8";"0.058";"0.051";"0.043"
"2013-09-05";"13:53:23";"F";"186";"616";"630";"117";"13.0";"0.022";"1.1";"~168";"- 5.8";"0.030";"0.089";"0.076"
"2013-09-05";"13:53:33";"F";"187";"595";"598";"170";"13.0";"0.005";"0.4";"~165";"- 5.8";"0.007";"0.146";"0.134"
"2013-09-05";"13:53:43";"F";"188";"556";"554";"228";"13.0";"-";"-";"-";"- 5.8";"-";"-";"-"
"2013-09-05";"13:53:53";"F";"189";"509";"506";"337";"13.0";"-";"-";"-";"- 5.8";"-";"-";"-"
"2013-09-05";"13:53:53";"SLCE";"";"Light Curve end ";""
"2013-09-05";"13:55:17";"SLCS";"";"Light Curve start ";""
"2013-09-05";"13:55:17";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:55:17";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:55:18";"FO";"190";"175";"663";"0";"13.0";"0.736";"0.0";"-";"- 5.8";"-";"-";"-"
"2013-09-05";"13:55:28";"F";"191";"510";"659";"19";"13.0";"0.226";"1.8";"~175";"- 5.9";"0.308";"0.008";"0.006"
"2013-09-05";"13:55:38";"F";"192";"595";"649";"38";"13.0";"0.083";"1.3";"~174";"- 5.8";"0.114";"0.027";"0.022"
"2013-09-05";"13:55:48";"F";"193";"611";"638";"58";"13.0";"0.042";"1.0";"~173";"- 5.8";"0.058";"0.047";"0.039"
"2013-09-05";"13:55:58";"F";"194";"611";"625";"86";"13.0";"0.022";"0.8";"~172";"- 5.8";"0.031";"0.072";"0.061"
"2013-09-05";"13:56:08";"F";"195";"604";"610";"117";"13.0";"0.010";"0.5";"~171";"- 5.8";"0.014";"0.100";"0.087"
"2013-09-05";"13:56:18";"F";"196";"593";"595";"170";"13.0";"0.003";"0.2";"~170";"- 5.8";"0.005";"0.129";"0.114"
"2013-09-05";"13:56:28";"F";"197";"575";"574";"228";"13.0";"-";"-";"-";"- 5.8";"-";"-";"-"
"2013-09-05";"13:56:37";"F";"198";"553";"550";"337";"13.0";"-";"-";"-";"- 5.8";"-";"-";"-"
"2013-09-05";"13:56:37";"SLCE";"";"Light Curve end ";""
"2013-09-05";"13:58:51";"SLCS";"";"Light Curve start ";""
"2013-09-05";"13:58:51";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:58:51";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"13:58:52";"FO";"199";"181";"735";"0";"13.0";"0.754";"0.0";"-";"- 6.3";"-";"-";"-"
"2013-09-05";"13:59:02";"F";"200";"503";"732";"19";"13.0";"0.313";"2.5";"~181";"- 6.3";"0.416";"0.005";"0.004"
"2013-09-05";"13:59:12";"F";"201";"638";"720";"38";"13.0";"0.114";"1.8";"~180";"- 6.3";"0.152";"0.025";"0.021"
"2013-09-05";"13:59:22";"F";"202";"665";"706";"58";"13.0";"0.058";"1.4";"~179";"- 6.3";"0.078";"0.049";"0.041"
"2013-09-05";"13:59:32";"F";"203";"668";"696";"86";"13.0";"0.040";"1.4";"~179";"- 6.3";"0.054";"0.067";"0.056"
"2013-09-05";"13:59:42";"F";"204";"667";"683";"117";"13.0";"0.023";"1.1";"~178";"- 6.3";"0.032";"0.088";"0.076"
"2013-09-05";"13:59:52";"F";"205";"662";"667";"170";"13.0";"0.007";"0.5";"~177";"- 6.3";"0.010";"0.116";"0.102"
"2013-09-05";"14:00:02";"F";"206";"651";"652";"228";"13.0";"0.002";"0.2";"~175";"- 6.3";"0.002";"0.139";"0.127"
"2013-09-05";"14:00:11";"F";"207";"634";"632";"337";"13.0";"-";"-";"-";"- 6.2";"-";"-";"-"
"2013-09-05";"14:00:11";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:01:08";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:01:08";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:01:08";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:01:09";"FO";"208";"150";"591";"0";"13.0";"0.746";"0.0";"-";"- 6.2";"-";"-";"-"
"2013-09-05";"14:01:19";"F";"209";"413";"589";"19";"13.0";"0.299";"2.4";"~150";"- 6.2";"0.401";"0.005";"0.003"
"2013-09-05";"14:01:28";"F";"210";"520";"582";"38";"13.0";"0.107";"1.7";"~149";"- 6.2";"0.143";"0.018";"0.015"
"2013-09-05";"14:01:38";"F";"211";"544";"574";"58";"13.0";"0.052";"1.3";"~149";"- 6.2";"0.071";"0.036";"0.030"
"2013-09-05";"14:01:48";"F";"212";"549";"562";"86";"13.0";"0.023";"0.8";"~148";"- 6.2";"0.031";"0.061";"0.052"
"2013-09-05";"14:01:58";"F";"213";"546";"554";"117";"13.0";"0.014";"0.7";"~147";"- 6.2";"0.020";"0.077";"0.067"
"2013-09-05";"14:02:08";"F";"214";"539";"539";"170";"13.0";"0.000";"0.0";"~146";"- 6.2";"0.000";"0.109";"0.096"
"2013-09-05";"14:02:18";"F";"215";"524";"523";"228";"13.0";"-";"-";"-";"- 6.2";"-";"-";"-"
"2013-09-05";"14:02:28";"F";"216";"505";"503";"337";"13.0";"-";"-";"-";"- 6.2";"-";"-";"-"
"2013-09-05";"14:02:28";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:04:37";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:04:37";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:04:37";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:04:38";"FO";"217";"156";"621";"0";"13.0";"0.749";"0.0";"-";"- 4.9";"-";"-";"-"
"2013-09-05";"14:04:48";"F";"218";"432";"619";"19";"13.0";"0.302";"2.4";"~156";"- 4.9";"0.404";"0.004";"0.003"
"2013-09-05";"14:04:58";"F";"219";"542";"612";"38";"13.0";"0.114";"1.8";"~155";"- 4.9";"0.153";"0.017";"0.015"
"2013-09-05";"14:05:07";"F";"220";"567";"601";"58";"13.0";"0.057";"1.4";"~155";"- 4.8";"0.076";"0.041";"0.033"
"2013-09-05";"14:05:17";"F";"221";"572";"589";"86";"13.0";"0.029";"1.0";"~154";"- 4.8";"0.039";"0.065";"0.054"
"2013-09-05";"14:05:27";"F";"222";"568";"576";"117";"13.0";"0.014";"0.7";"~153";"- 4.8";"0.019";"0.090";"0.078"
"2013-09-05";"14:05:37";"F";"223";"560";"559";"170";"13.0";"-";"-";"-";"- 4.8";"-";"-";"-"
"2013-09-05";"14:05:47";"F";"224";"543";"541";"228";"13.0";"-";"-";"-";"- 4.8";"-";"-";"-"
"2013-09-05";"14:05:57";"F";"225";"522";"520";"337";"13.0";"-";"-";"-";"- 4.8";"-";"-";"-"
"2013-09-05";"14:05:57";"SICE";"";"Induction Curve end ";""
"2013-09-05";"14:07:50";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:07:50";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:07:50";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:07:51";"FO";"226";"222";"845";"0";"13.0";"0.737";"0.0";"-";"- 6.1";"-";"-";"-"
"2013-09-05";"14:08:00";"F";"227";"634";"847";"19";"13.0";"0.251";"2.0";"~222";"- 6.1";"0.341";"- 0.003";"- 0.002"
"2013-09-05";"14:08:10";"F";"228";"760";"837";"38";"13.0";"0.092";"1.5";"~221";"- 6.1";"0.125";"0.011";"0.010"
"2013-09-05";"14:08:20";"F";"229";"788";"826";"58";"13.0";"0.046";"1.1";"~221";"- 6.0";"0.063";"0.029";"0.023"
"2013-09-05";"14:08:30";"F";"230";"797";"817";"86";"13.0";"0.024";"0.9";"~220";"- 6.0";"0.034";"0.042";"0.034"
"2013-09-05";"14:08:40";"F";"231";"799";"810";"117";"13.0";"0.014";"0.7";"~220";"- 6.0";"0.019";"0.053";"0.043"
"2013-09-05";"14:08:50";"F";"232";"797";"801";"170";"13.0";"0.005";"0.4";"~219";"- 6.0";"0.007";"0.066";"0.055"
"2013-09-05";"14:08:59";"F";"233";"795";"794";"228";"13.0";"-";"-";"-";"- 6.0";"-";"-";"-"
"2013-09-05";"14:09:09";"F";"234";"787";"785";"337";"13.0";"-";"-";"-";"- 6.0";"-";"-";"-"
"2013-09-05";"14:09:09";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:10:04";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:10:04";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:10:04";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:10:05";"FO";"235";"278";"1127";"0";"13.0";"0.753";"0.0";"-";"- 6.2";"-";"-";"-"
"2013-09-05";"14:10:15";"F";"236";"879";"1131";"19";"13.0";"0.223";"1.8";"~278";"- 6.1";"0.295";"- 0.005";"- 0.004"
"2013-09-05";"14:10:24";"F";"237";"1016";"1114";"38";"13.0";"0.088";"1.4";"~277";"- 6.1";"0.117";"0.014";"0.012"
"2013-09-05";"14:10:34";"F";"238";"1049";"1096";"58";"13.0";"0.043";"1.0";"~276";"- 6.1";"0.057";"0.034";"0.028"
"2013-09-05";"14:10:44";"F";"239";"1054";"1080";"86";"13.0";"0.024";"0.9";"~275";"- 6.1";"0.032";"0.052";"0.044"
"2013-09-05";"14:10:54";"F";"240";"1051";"1067";"117";"13.0";"0.015";"0.7";"~274";"- 6.1";"0.020";"0.066";"0.056"
"2013-09-05";"14:11:04";"F";"241";"1044";"1048";"170";"13.0";"0.004";"0.3";"~273";"- 6.1";"0.005";"0.087";"0.075"
"2013-09-05";"14:11:14";"F";"242";"1030";"1029";"228";"13.0";"-";"-";"-";"- 6.1";"-";"-";"-"
"2013-09-05";"14:11:24";"F";"243";"1008";"1007";"337";"13.0";"-";"-";"-";"- 6.1";"-";"-";"-"
"2013-09-05";"14:11:24";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:13:19";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:13:19";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:13:19";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:13:20";"FO";"244";"126";"478";"0";"13.0";"0.736";"0.0";"-";"- 4.7";"-";"-";"-"
"2013-09-05";"14:13:29";"F";"245";"364";"478";"19";"13.0";"0.238";"1.9";"~126";"- 4.6";"0.324";"0.000";"0.000"
"2013-09-05";"14:13:39";"F";"246";"424";"472";"38";"13.0";"0.102";"1.6";"~126";"- 4.6";"0.139";"0.017";"0.013"
"2013-09-05";"14:13:49";"F";"247";"441";"464";"58";"13.0";"0.050";"1.2";"~125";"- 4.6";"0.068";"0.037";"0.030"
"2013-09-05";"14:13:59";"F";"248";"443";"456";"86";"13.0";"0.029";"1.0";"~124";"- 4.6";"0.039";"0.057";"0.048"
"2013-09-05";"14:14:09";"F";"249";"437";"445";"117";"13.0";"0.018";"0.9";"~124";"- 4.7";"0.025";"0.088";"0.074"
"2013-09-05";"14:14:18";"F";"250";"435";"440";"170";"13.0";"0.011";"0.8";"~123";"- 4.7";"0.016";"0.099";"0.086"
"2013-09-05";"14:14:28";"F";"251";"429";"429";"228";"13.0";"0.000";"0.0";"~122";"- 4.7";"0.000";"0.128";"0.114"
"2013-09-05";"14:14:38";"F";"252";"420";"419";"337";"13.0";"-";"-";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:14:38";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:15:19";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:15:19";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:15:19";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:15:20";"FO";"253";"206";"634";"0";"13.0";"0.675";"0.0";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:15:30";"F";"254";"456";"623";"19";"13.0";"0.268";"2.1";"~205";"- 4.6";"0.400";"0.023";"0.018"
"2013-09-05";"14:15:40";"F";"255";"554";"613";"38";"13.0";"0.096";"1.5";"~204";"- 4.6";"0.144";"0.044";"0.034"
"2013-09-05";"14:15:50";"F";"256";"573";"600";"58";"13.0";"0.045";"1.1";"~202";"- 4.6";"0.068";"0.070";"0.057"
"2013-09-05";"14:15:59";"F";"257";"574";"589";"86";"13.0";"0.025";"0.9";"~201";"- 4.6";"0.039";"0.093";"0.076"
"2013-09-05";"14:16:09";"F";"258";"571";"581";"117";"13.0";"0.017";"0.8";"~200";"- 4.6";"0.026";"0.110";"0.091"
"2013-09-05";"14:16:19";"F";"259";"570";"574";"170";"13.0";"0.007";"0.5";"~199";"- 4.6";"0.011";"0.124";"0.105"
"2013-09-05";"14:16:29";"F";"260";"564";"567";"228";"15.0";"0.005";"0.5";"~198";"- 4.6";"0.008";"0.138";"0.118"
"2013-09-05";"14:16:39";"F";"261";"558";"558";"337";"13.0";"0.000";"0.0";"~197";"- 4.6";"0.000";"0.157";"0.136"
"2013-09-05";"14:16:39";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:18:23";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:18:23";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:18:23";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:18:24";"FO";"262";"205";"695";"0";"13.0";"0.705";"0.0";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:18:33";"F";"263";"592";"691";"19";"13.0";"0.143";"1.1";"~205";"- 4.6";"0.204";"0.008";"0.006"
"2013-09-05";"14:18:43";"F";"264";"632";"667";"38";"13.0";"0.052";"0.8";"~202";"- 4.6";"0.075";"0.051";"0.042"
"2013-09-05";"14:18:52";"F";"265";"627";"639";"58";"15.0";"0.019";"0.5";"~200";"- 4.6";"0.027";"0.104";"0.088"
"2013-09-05";"14:19:02";"F";"266";"613";"617";"86";"13.0";"0.006";"0.2";"~198";"- 4.6";"0.010";"0.145";"0.126"
"2013-09-05";"14:19:12";"F";"267";"597";"596";"117";"13.0";"-";"-";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:19:22";"F";"268";"583";"581";"170";"13.0";"-";"-";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:19:32";"F";"269";"567";"566";"228";"13.0";"-";"-";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:19:42";"F";"270";"548";"546";"337";"13.0";"-";"-";"-";"- 4.6";"-";"-";"-"
"2013-09-05";"14:19:42";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:20:24";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:20:24";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:20:24";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:20:25";"FO";"271";"200";"868";"0";"13.0";"0.770";"0.0";"-";"- 4.7";"-";"-";"-"
"2013-09-05";"14:20:33";"F";"272";"659";"863";"19";"13.0";"0.236";"1.9";"~200";"- 4.7";"0.308";"0.007";"0.006"
"2013-09-05";"14:20:43";"F";"273";"775";"853";"38";"13.0";"0.091";"1.5";"~199";"- 4.7";"0.119";"0.021";"0.018"
"2013-09-05";"14:20:53";"F";"274";"804";"841";"58";"13.0";"0.044";"1.1";"~199";"- 4.7";"0.058";"0.039";"0.032"
"2013-09-05";"14:21:03";"F";"275";"811";"830";"86";"13.0";"0.023";"0.8";"~198";"- 4.7";"0.030";"0.054";"0.046"
"2013-09-05";"14:21:13";"F";"276";"811";"819";"117";"13.0";"0.010";"0.5";"~197";"- 4.7";"0.013";"0.069";"0.060"
"2013-09-05";"14:21:23";"F";"277";"807";"808";"170";"13.0";"0.001";"0.1";"~197";"- 4.7";"0.002";"0.085";"0.074"
"2013-09-05";"14:21:33";"F";"278";"796";"796";"228";"13.0";"0.000";"0.0";"~196";"- 4.7";"0.000";"0.102";"0.090"
"2013-09-05";"14:21:43";"F";"279";"785";"784";"337";"13.0";"-";"-";"-";"- 4.7";"-";"-";"-"
"2013-09-05";"14:21:43";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:23:00";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:23:00";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-09-05";"14:23:00";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2013-09-05";"14:23:01";"FO";"280";"69";"190";"0";"13.0";"0.637";"0.0";"-";"- 6.1";"-";"-";"-"
"2013-09-05";"14:23:01";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:23:16";"SLCS";"";"Light Curve start ";""
"2013-09-05";"14:23:16";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:23:16";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-05";"14:23:17";"FO";"281";"249";"845";"0";"13.0";"0.705";"0.0";"-";"- 6.1";"-";"-";"-"
"2013-09-05";"14:23:27";"F";"282";"582";"852";"19";"13.0";"0.317";"2.5";"~250";"- 6.2";"0.449";"- 0.010";"- 0.008"
"2013-09-05";"14:23:37";"F";"283";"720";"838";"38";"13.0";"0.141";"2.3";"~248";"- 6.2";"0.200";"0.010";"0.008"
"2013-09-05";"14:23:47";"F";"284";"756";"819";"58";"13.0";"0.077";"1.9";"~247";"- 6.2";"0.110";"0.040";"0.032"
"2013-09-05";"14:23:57";"F";"285";"766";"805";"86";"13.0";"0.048";"1.7";"~245";"- 6.2";"0.070";"0.060";"0.050"
"2013-09-05";"14:24:06";"F";"286";"763";"790";"117";"13.0";"0.034";"1.7";"~244";"- 6.2";"0.049";"0.084";"0.070"
"2013-09-05";"14:24:16";"F";"287";"756";"771";"170";"13.0";"0.019";"1.4";"~242";"- 6.2";"0.028";"0.112";"0.096"
"2013-09-05";"14:24:26";"F";"288";"739";"748";"228";"13.0";"0.012";"1.1";"~240";"- 6.2";"0.018";"0.148";"0.130"
"2013-09-05";"14:24:36";"F";"289";"715";"716";"337";"13.0";"0.001";"0.1";"~236";"- 6.1";"0.002";"0.195";"0.180"
"2013-09-05";"14:24:36";"SLCE";"";"Light Curve end ";""
"2013-09-05";"14:25:10";"F";"290";"136";"356";"0";"13.0";"0.618";"0.0";"~177";"- 6.1";"1.229";"0.700";"1.374"
"2013-09-05";"14:25:16";"F";"291";"157";"411";"0";"13.0";"0.618";"0.0";"~190";"- 6.1";"1.149";"0.629";"1.056"
"2013-09-05";"14:25:29";"F";"292";"277";"701";"0";"13.0";"0.605";"0.0";"~235";"- 6.1";"0.910";"0.218";"0.205"
"2013-09-08";"11:40:22";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=3;D=1;EF=0.84;FO=12;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-08";"11:40:22";"SLCS";"";"Light Curve start ";""
"2013-09-08";"11:40:22";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"11:40:22";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"11:40:23";"FO";"294";"215";"777";"0";"12.0";"0.723";"0.0";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"11:40:33";"F";"295";"594";"780";"19";"13.0";"0.238";"1.9";"~215";"- 4.0";"0.329";"- 0.005";"- 0.004"
"2013-09-08";"11:40:42";"F";"296";"693";"767";"38";"13.0";"0.096";"1.5";"~214";"- 4.0";"0.134";"0.016";"0.013"
